accession,file_accession,target,dataset_description,replicate_libraries,replicate_antibody,controls,controlled_by,paired_end,paired_with,href,md5sum,fiji_file
ENCSR788RSW,ENCFF002DPM,SOX6,SOX6 ChIP-seq on human K562,ENCLB134QRS,ENCAB000BOG,ENCSR554FDZ,ENCFF002EFA,fastq_2,ENCFF002DUA,/files/ENCFF002DPM/@@download/ENCFF002DPM.fastq.gz,85bce0dc93257926329d8a823d3a35e9,fastq/encode/ENCFF002DPM.fastq.gz
ENCSR792IYC,ENCFF801FWC,BCLAF1,BCLAF1 ChIP-seq on human K562,ENCLB660CGZ,ENCAB733KID,ENCSR173USI,ENCFF002EFF,fastq_1,ENCFF455GIL,/files/ENCFF801FWC/@@download/ENCFF801FWC.fastq.gz,aa38f29da81e402a7c9a139e42b5b008,fastq/encode/ENCFF801FWC.fastq.gz
ENCSR792IYC,ENCFF455GIL,BCLAF1,BCLAF1 ChIP-seq on human K562,ENCLB660CGZ,ENCAB733KID,ENCSR173USI,ENCFF002EFH,fastq_2,ENCFF801FWC,/files/ENCFF455GIL/@@download/ENCFF455GIL.fastq.gz,3fe942a870c805ed982daf8e2c61bab5,fastq/encode/ENCFF455GIL.fastq.gz
ENCSR792IYC,ENCFF355NCQ,BCLAF1,BCLAF1 ChIP-seq on human K562,ENCLB246JZB,ENCAB733KID,ENCSR173USI,ENCFF002EFA,fastq_2,ENCFF404NEP,/files/ENCFF355NCQ/@@download/ENCFF355NCQ.fastq.gz,77821bd4589bbacd14e2085d05f62cb3,fastq/encode/ENCFF355NCQ.fastq.gz
ENCSR792IYC,ENCFF404NEP,BCLAF1,BCLAF1 ChIP-seq on human K562,ENCLB246JZB,ENCAB733KID,ENCSR173USI,ENCFF002EFD,fastq_1,ENCFF355NCQ,/files/ENCFF404NEP/@@download/ENCFF404NEP.fastq.gz,eb5705e9385c5293f7186900cebbaab8,fastq/encode/ENCFF404NEP.fastq.gz
ENCSR796ITY,ENCFF439DZE,NFIC,NFIC ChIP-seq on human K562,ENCLB642HDH,ENCAB272JJF,ENCSR632PAG,ENCFF259GQA,fastq_1,ENCFF456ASW,/files/ENCFF439DZE/@@download/ENCFF439DZE.fastq.gz,fe48a666c957eafc72a0a903c8fd3343,fastq/encode/ENCFF439DZE.fastq.gz
ENCSR796ITY,ENCFF456ASW,NFIC,NFIC ChIP-seq on human K562,ENCLB642HDH,ENCAB272JJF,ENCSR632PAG,ENCFF837MIV,fastq_2,ENCFF439DZE,/files/ENCFF456ASW/@@download/ENCFF456ASW.fastq.gz,ef8957e2870e422c0074fa097e53309a,fastq/encode/ENCFF456ASW.fastq.gz
ENCSR796ITY,ENCFF534ZOY,NFIC,NFIC ChIP-seq on human K562,ENCLB244LCH,ENCAB272JJF,ENCSR632PAG,ENCFF498JMO,fastq_1,ENCFF077ONG,/files/ENCFF534ZOY/@@download/ENCFF534ZOY.fastq.gz,c140e239a48a9866ceeeab2eb9c54558,fastq/encode/ENCFF534ZOY.fastq.gz
ENCSR796ITY,ENCFF077ONG,NFIC,NFIC ChIP-seq on human K562,ENCLB244LCH,ENCAB272JJF,ENCSR632PAG,ENCFF502GTS,fastq_2,ENCFF534ZOY,/files/ENCFF077ONG/@@download/ENCFF077ONG.fastq.gz,738b3a2ce82e55140683b32fb26e2e2e,fastq/encode/ENCFF077ONG.fastq.gz
ENCSR797SWM,ENCFF220PBO,MITF,MITF ChIP-seq on human K562,ENCLB664GQC,ENCAB681JHP,ENCSR173USI,ENCFF002EFF,fastq_1,ENCFF018YWZ,/files/ENCFF220PBO/@@download/ENCFF220PBO.fastq.gz,c15cb29a452df29c812b8fa3532174c5,fastq/encode/ENCFF220PBO.fastq.gz
ENCSR797SWM,ENCFF029JZY,MITF,MITF ChIP-seq on human K562,ENCLB890WIR,ENCAB681JHP,ENCSR173USI,ENCFF002EFA,fastq_2,ENCFF455XVE,/files/ENCFF029JZY/@@download/ENCFF029JZY.fastq.gz,e77b68a81149c535b7cace00e39ef64e,fastq/encode/ENCFF029JZY.fastq.gz
ENCSR797SWM,ENCFF018YWZ,MITF,MITF ChIP-seq on human K562,ENCLB664GQC,ENCAB681JHP,ENCSR173USI,ENCFF002EFH,fastq_2,ENCFF220PBO,/files/ENCFF018YWZ/@@download/ENCFF018YWZ.fastq.gz,9b98c477b52c56527bb791f57a7142eb,fastq/encode/ENCFF018YWZ.fastq.gz
ENCSR797SWM,ENCFF455XVE,MITF,MITF ChIP-seq on human K562,ENCLB890WIR,ENCAB681JHP,ENCSR173USI,ENCFF002EFD,fastq_1,ENCFF029JZY,/files/ENCFF455XVE/@@download/ENCFF455XVE.fastq.gz,577d7534525432120dc7a38d5b29b351,fastq/encode/ENCFF455XVE.fastq.gz
ENCSR798ILC,ENCFF642TLW,NCOR1,NCOR1 ChIP-seq on human K562,ENCLB732JMK,ENCAB025LCD,ENCSR173USI,ENCFF002EFA,fastq_2,ENCFF268XRY,/files/ENCFF642TLW/@@download/ENCFF642TLW.fastq.gz,eb0a2c37f52b8628f44d7783b1a4f197,fastq/encode/ENCFF642TLW.fastq.gz
ENCSR798ILC,ENCFF714KWX,NCOR1,NCOR1 ChIP-seq on human K562,ENCLB829ZPM,ENCAB025LCD,ENCSR173USI,ENCFF002EFH,fastq_2,ENCFF455UQA,/files/ENCFF714KWX/@@download/ENCFF714KWX.fastq.gz,751c115cf10c8e189f318212e3caa0aa,fastq/encode/ENCFF714KWX.fastq.gz
ENCSR798ILC,ENCFF268XRY,NCOR1,NCOR1 ChIP-seq on human K562,ENCLB732JMK,ENCAB025LCD,ENCSR173USI,ENCFF002EFD,fastq_1,ENCFF642TLW,/files/ENCFF268XRY/@@download/ENCFF268XRY.fastq.gz,4932de7a42048cb3dd2c793d5ee67ce1,fastq/encode/ENCFF268XRY.fastq.gz
ENCSR798ILC,ENCFF455UQA,NCOR1,NCOR1 ChIP-seq on human K562,ENCLB829ZPM,ENCAB025LCD,ENCSR173USI,ENCFF002EFF,fastq_1,ENCFF714KWX,/files/ENCFF455UQA/@@download/ENCFF455UQA.fastq.gz,a2a6fa2d372c7029ad41cd55c128e9a3,fastq/encode/ENCFF455UQA.fastq.gz
ENCSR801RPW,ENCFF483AVN,eGFP-GTF2A2,eGFP-GTF2A2 ChIP-seq on human K562,ENCLB086WYJ,ENCAB728YTO,ENCSR492SGS,ENCFF821AJH,fastq_1,ENCFF264IWL,/files/ENCFF483AVN/@@download/ENCFF483AVN.fastq.gz,812820e65d1b6d0f4a8c4a9c563971e6,fastq/encode/ENCFF483AVN.fastq.gz
ENCSR801RPW,ENCFF264IWL,eGFP-GTF2A2,eGFP-GTF2A2 ChIP-seq on human K562,ENCLB086WYJ,ENCAB728YTO,ENCSR492SGS,ENCFF821AJH,fastq_2,ENCFF483AVN,/files/ENCFF264IWL/@@download/ENCFF264IWL.fastq.gz,b19924622bd07423ad4b4d89d5b56ef0,fastq/encode/ENCFF264IWL.fastq.gz
ENCSR801RPW,ENCFF677HTA,eGFP-GTF2A2,eGFP-GTF2A2 ChIP-seq on human K562,ENCLB428JWA,ENCAB728YTO,ENCSR492SGS,ENCFF821AJH,fastq_1,ENCFF339NHI,/files/ENCFF677HTA/@@download/ENCFF677HTA.fastq.gz,7c08b910bd627129a2cf01e143b50e21,fastq/encode/ENCFF677HTA.fastq.gz
ENCSR801RPW,ENCFF339NHI,eGFP-GTF2A2,eGFP-GTF2A2 ChIP-seq on human K562,ENCLB428JWA,ENCAB728YTO,ENCSR492SGS,ENCFF821AJH,fastq_2,ENCFF677HTA,/files/ENCFF339NHI/@@download/ENCFF339NHI.fastq.gz,a774c219825c8b3eb8674b22be272408,fastq/encode/ENCFF339NHI.fastq.gz
ENCSR803EKW,ENCFF838ILR,NCOA2,NCOA2 ChIP-seq on human K562,ENCLB685IQU,ENCAB155MHN,ENCSR632PAG,ENCFF502GTS,fastq_2,ENCFF385CVM,/files/ENCFF838ILR/@@download/ENCFF838ILR.fastq.gz,0ecb602840158c87f9696942d3dbc3c0,fastq/encode/ENCFF838ILR.fastq.gz
ENCSR803EKW,ENCFF385CVM,NCOA2,NCOA2 ChIP-seq on human K562,ENCLB685IQU,ENCAB155MHN,ENCSR632PAG,ENCFF498JMO,fastq_1,ENCFF838ILR,/files/ENCFF385CVM/@@download/ENCFF385CVM.fastq.gz,edb306cab91e6ee93167fd18d7784041,fastq/encode/ENCFF385CVM.fastq.gz
ENCSR803EKW,ENCFF144MVR,NCOA2,NCOA2 ChIP-seq on human K562,ENCLB962PNK,ENCAB155MHN,ENCSR632PAG,ENCFF259GQA,fastq_1,ENCFF549XBX,/files/ENCFF144MVR/@@download/ENCFF144MVR.fastq.gz,2c8fcb3744bc4b2814fbe45b118678ef,fastq/encode/ENCFF144MVR.fastq.gz
ENCSR803EKW,ENCFF549XBX,NCOA2,NCOA2 ChIP-seq on human K562,ENCLB962PNK,ENCAB155MHN,ENCSR632PAG,ENCFF837MIV,fastq_2,ENCFF144MVR,/files/ENCFF549XBX/@@download/ENCFF549XBX.fastq.gz,07cdca881b29734ef11c6c3623998645,fastq/encode/ENCFF549XBX.fastq.gz
ENCSR805ITZ,ENCFF849TLD,Control,Input control ChIP-seq on human eGFP-NR2C1 tagged K562 cell line.,ENCLB766EJE,NA,NA,NA,fastq_2,ENCFF096CKY,/files/ENCFF849TLD/@@download/ENCFF849TLD.fastq.gz,12e1839b6b711b22c6c12c9d774f2267,fastq/encode/ENCFF849TLD.fastq.gz
ENCSR805ITZ,ENCFF096CKY,Control,Input control ChIP-seq on human eGFP-NR2C1 tagged K562 cell line.,ENCLB766EJE,NA,NA,NA,fastq_1,ENCFF849TLD,/files/ENCFF096CKY/@@download/ENCFF096CKY.fastq.gz,2e55d6b3ca9180582421ecb557f78e36,fastq/encode/ENCFF096CKY.fastq.gz
ENCSR807BGP,ENCFF638OLJ,MTA1,MTA1 ChIP-seq on human K562,ENCLB573EWI,ENCAB000BCN,ENCSR173USI,ENCFF002EFD,fastq_1,ENCFF032QDB,/files/ENCFF638OLJ/@@download/ENCFF638OLJ.fastq.gz,bc7f3b676848e914402c6492fe8dd875,fastq/encode/ENCFF638OLJ.fastq.gz
ENCSR807BGP,ENCFF434PLO,MTA1,MTA1 ChIP-seq on human K562,ENCLB732NWZ,ENCAB000BCN,ENCSR173USI,ENCFF002EFF,fastq_1,ENCFF139SOU,/files/ENCFF434PLO/@@download/ENCFF434PLO.fastq.gz,2b72346fc571ef83c3850647bb155e23,fastq/encode/ENCFF434PLO.fastq.gz
ENCSR807BGP,ENCFF139SOU,MTA1,MTA1 ChIP-seq on human K562,ENCLB732NWZ,ENCAB000BCN,ENCSR173USI,ENCFF002EFH,fastq_2,ENCFF434PLO,/files/ENCFF139SOU/@@download/ENCFF139SOU.fastq.gz,7b6856632dcd180d54101839336bbee0,fastq/encode/ENCFF139SOU.fastq.gz
ENCSR807BGP,ENCFF032QDB,MTA1,MTA1 ChIP-seq on human K562,ENCLB573EWI,ENCAB000BCN,ENCSR173USI,ENCFF002EFA,fastq_2,ENCFF638OLJ,/files/ENCFF032QDB/@@download/ENCFF032QDB.fastq.gz,32d1033fa579866c98a94b92d79fc208,fastq/encode/ENCFF032QDB.fastq.gz
ENCSR808AKZ,ENCFF423KKF,BCOR,BCOR ChIP-seq on human K562,ENCLB266GKU,ENCAB461XEH,ENCSR173USI,ENCFF002EFD,fastq_1,ENCFF047XMV,/files/ENCFF423KKF/@@download/ENCFF423KKF.fastq.gz,574af51d4def37ad5ef29eb02fb9d811,fastq/encode/ENCFF423KKF.fastq.gz
ENCSR808AKZ,ENCFF047XMV,BCOR,BCOR ChIP-seq on human K562,ENCLB266GKU,ENCAB461XEH,ENCSR173USI,ENCFF002EFA,fastq_2,ENCFF423KKF,/files/ENCFF047XMV/@@download/ENCFF047XMV.fastq.gz,b62b502fae03e94d54715c5148357b39,fastq/encode/ENCFF047XMV.fastq.gz
ENCSR808AKZ,ENCFF949LLJ,BCOR,BCOR ChIP-seq on human K562,ENCLB786XSD,ENCAB461XEH,ENCSR173USI,ENCFF002EFF,fastq_1,ENCFF036YYM,/files/ENCFF949LLJ/@@download/ENCFF949LLJ.fastq.gz,e843f7530ad0eb416c5032fbe57929f3,fastq/encode/ENCFF949LLJ.fastq.gz
ENCSR808AKZ,ENCFF036YYM,BCOR,BCOR ChIP-seq on human K562,ENCLB786XSD,ENCAB461XEH,ENCSR173USI,ENCFF002EFH,fastq_2,ENCFF949LLJ,/files/ENCFF036YYM/@@download/ENCFF036YYM.fastq.gz,ce054a288e00de0b9072a52dd9ca1c02,fastq/encode/ENCFF036YYM.fastq.gz
ENCSR817QKV,ENCFF604RKI,EP400,EP400 ChIP-seq on human K562,ENCLB312GNT,ENCAB702SYV,ENCSR632PAG,ENCFF259GQA,fastq_1,ENCFF478BKV,/files/ENCFF604RKI/@@download/ENCFF604RKI.fastq.gz,086948816bc6e1c57d058ca24a86e920,fastq/encode/ENCFF604RKI.fastq.gz
ENCSR817QKV,ENCFF478BKV,EP400,EP400 ChIP-seq on human K562,ENCLB312GNT,ENCAB702SYV,ENCSR632PAG,ENCFF837MIV,fastq_2,ENCFF604RKI,/files/ENCFF478BKV/@@download/ENCFF478BKV.fastq.gz,4f91e40c9673e898901ca98e9c8fee4e,fastq/encode/ENCFF478BKV.fastq.gz
ENCSR817QKV,ENCFF636OJT,EP400,EP400 ChIP-seq on human K562,ENCLB410LRX,ENCAB702SYV,ENCSR632PAG,ENCFF502GTS,fastq_2,ENCFF076RPA,/files/ENCFF636OJT/@@download/ENCFF636OJT.fastq.gz,860c35abe99b67b0ad26d267c4d04f72,fastq/encode/ENCFF636OJT.fastq.gz
ENCSR817QKV,ENCFF076RPA,EP400,EP400 ChIP-seq on human K562,ENCLB410LRX,ENCAB702SYV,ENCSR632PAG,ENCFF498JMO,fastq_1,ENCFF636OJT,/files/ENCFF076RPA/@@download/ENCFF076RPA.fastq.gz,0c6fe0618229ca600839d5e3fa37fd8a,fastq/encode/ENCFF076RPA.fastq.gz
ENCSR818DQV,ENCFF711WIA,eGFP-MAFG,eGFP-MAFG ChIP-seq on human K562,ENCLB918FBQ,ENCAB728YTO,ENCSR727UQK,ENCFF345KIN,fastq_1,ENCFF131JSB,/files/ENCFF711WIA/@@download/ENCFF711WIA.fastq.gz,8c4b2247a44324e872588efe00182b33,fastq/encode/ENCFF711WIA.fastq.gz
ENCSR818DQV,ENCFF131JSB,eGFP-MAFG,eGFP-MAFG ChIP-seq on human K562,ENCLB918FBQ,ENCAB728YTO,ENCSR727UQK,ENCFF211RBV,fastq_2,ENCFF711WIA,/files/ENCFF131JSB/@@download/ENCFF131JSB.fastq.gz,81ecbc383c28d7ed2c21884908aac1e1,fastq/encode/ENCFF131JSB.fastq.gz
ENCSR818DQV,ENCFF307CQO,eGFP-MAFG,eGFP-MAFG ChIP-seq on human K562,ENCLB754JCU,ENCAB728YTO,ENCSR727UQK,ENCFF211RBV,fastq_2,ENCFF683PDC,/files/ENCFF307CQO/@@download/ENCFF307CQO.fastq.gz,bcc0616b5b85cf69fb3b4099523f5289,fastq/encode/ENCFF307CQO.fastq.gz
ENCSR818DQV,ENCFF683PDC,eGFP-MAFG,eGFP-MAFG ChIP-seq on human K562,ENCLB754JCU,ENCAB728YTO,ENCSR727UQK,ENCFF345KIN,fastq_1,ENCFF307CQO,/files/ENCFF683PDC/@@download/ENCFF683PDC.fastq.gz,1334d97655765b9eac29376fc49d6d55,fastq/encode/ENCFF683PDC.fastq.gz
ENCSR819LHG,ENCFF692TZI,FOXA1,FOXA1 ChIP-seq on human K562,ENCLB562CFQ,ENCAB301QLE,ENCSR658AGP,ENCFF240DTE,fastq_1,ENCFF762YIW,/files/ENCFF692TZI/@@download/ENCFF692TZI.fastq.gz,f2146b3ea7bb236c00d0c20199daf145,fastq/encode/ENCFF692TZI.fastq.gz
ENCSR819LHG,ENCFF762YIW,FOXA1,FOXA1 ChIP-seq on human K562,ENCLB562CFQ,ENCAB301QLE,ENCSR658AGP,ENCFF608MDV,fastq_2,ENCFF692TZI,/files/ENCFF762YIW/@@download/ENCFF762YIW.fastq.gz,27ba2875aea8d85a4a1366f1e5ed76d8,fastq/encode/ENCFF762YIW.fastq.gz
ENCSR819LHG,ENCFF186GBM,FOXA1,FOXA1 ChIP-seq on human K562,ENCLB089LJO,ENCAB301QLE,ENCSR658AGP,ENCFF368UOC,fastq_2,ENCFF394CJB,/files/ENCFF186GBM/@@download/ENCFF186GBM.fastq.gz,08ed9903f4936127c45d1aca8c86e910,fastq/encode/ENCFF186GBM.fastq.gz
ENCSR819LHG,ENCFF394CJB,FOXA1,FOXA1 ChIP-seq on human K562,ENCLB089LJO,ENCAB301QLE,ENCSR658AGP,ENCFF410PHD,fastq_1,ENCFF186GBM,/files/ENCFF394CJB/@@download/ENCFF394CJB.fastq.gz,262d8e2bc9d176c742fcc8ddb4a0e704,fastq/encode/ENCFF394CJB.fastq.gz
ENCSR820GND,ENCFF044YZK,RNF2,RNF2 ChIP-seq on human K562,ENCLB065PPI,ENCAB301SIR,ENCSR554FDZ,ENCFF002EFH,fastq_2,ENCFF829JEX,/files/ENCFF044YZK/@@download/ENCFF044YZK.fastq.gz,33d68680ae58cdee6b37cf87f8b971b3,fastq/encode/ENCFF044YZK.fastq.gz
ENCSR820GND,ENCFF307RHE,RNF2,RNF2 ChIP-seq on human K562,ENCLB279KNJ,ENCAB301SIR,ENCSR554FDZ,ENCFF002EFD,fastq_1,ENCFF250LUM,/files/ENCFF307RHE/@@download/ENCFF307RHE.fastq.gz,3683a0b65cf45c89e6184fd0b7ce269e,fastq/encode/ENCFF307RHE.fastq.gz
ENCSR820GND,ENCFF250LUM,RNF2,RNF2 ChIP-seq on human K562,ENCLB279KNJ,ENCAB301SIR,ENCSR554FDZ,ENCFF002EFA,fastq_2,ENCFF307RHE,/files/ENCFF250LUM/@@download/ENCFF250LUM.fastq.gz,e0df5ebb1950b7a634c33a9e34ebdb7a,fastq/encode/ENCFF250LUM.fastq.gz
ENCSR820GND,ENCFF829JEX,RNF2,RNF2 ChIP-seq on human K562,ENCLB065PPI,ENCAB301SIR,ENCSR554FDZ,ENCFF002EFF,fastq_1,ENCFF044YZK,/files/ENCFF829JEX/@@download/ENCFF829JEX.fastq.gz,4b3e73aa485c45ad4e189063916022b4,fastq/encode/ENCFF829JEX.fastq.gz
ENCSR822CCM,ENCFF718FBA,ARID1B,ARID1B ChIP-seq on human K562,ENCLB034SHO,ENCAB796NDK,ENCSR632PAG,ENCFF259GQA,fastq_1,ENCFF521KBW,/files/ENCFF718FBA/@@download/ENCFF718FBA.fastq.gz,909c8c7ea557c09ee798d0de03f7c2a4,fastq/encode/ENCFF718FBA.fastq.gz
ENCSR822CCM,ENCFF521KBW,ARID1B,ARID1B ChIP-seq on human K562,ENCLB034SHO,ENCAB796NDK,ENCSR632PAG,ENCFF837MIV,fastq_2,ENCFF718FBA,/files/ENCFF521KBW/@@download/ENCFF521KBW.fastq.gz,b95e5d8f8c39f0df23626c692d27f6a9,fastq/encode/ENCFF521KBW.fastq.gz
ENCSR822CCM,ENCFF680HKS,ARID1B,ARID1B ChIP-seq on human K562,ENCLB485DXZ,ENCAB796NDK,ENCSR632PAG,ENCFF498JMO,fastq_1,ENCFF065YSO,/files/ENCFF680HKS/@@download/ENCFF680HKS.fastq.gz,fe54bc2bac468ea3e0ceae0820343b44,fastq/encode/ENCFF680HKS.fastq.gz
ENCSR822CCM,ENCFF065YSO,ARID1B,ARID1B ChIP-seq on human K562,ENCLB485DXZ,ENCAB796NDK,ENCSR632PAG,ENCFF502GTS,fastq_2,ENCFF680HKS,/files/ENCFF065YSO/@@download/ENCFF065YSO.fastq.gz,1698c940cea8a61fb27f8123255ba68f,fastq/encode/ENCFF065YSO.fastq.gz
ENCSR832OGB,ENCFF850KNY,LEF1,LEF1 ChIP-seq on human K562,ENCLB736UKF,ENCAB442TBN,ENCSR658AGP,ENCFF410PHD,fastq_1,ENCFF037ZGC,/files/ENCFF850KNY/@@download/ENCFF850KNY.fastq.gz,d35e2ab0a045e5f3055bbd84087d64d0,fastq/encode/ENCFF850KNY.fastq.gz
ENCSR832OGB,ENCFF087CSK,LEF1,LEF1 ChIP-seq on human K562,ENCLB862OTV,ENCAB442TBN,ENCSR658AGP,ENCFF240DTE,fastq_1,ENCFF660QON,/files/ENCFF087CSK/@@download/ENCFF087CSK.fastq.gz,b8de3c979ae370b49ead240a17fe99f0,fastq/encode/ENCFF087CSK.fastq.gz
ENCSR832OGB,ENCFF660QON,LEF1,LEF1 ChIP-seq on human K562,ENCLB862OTV,ENCAB442TBN,ENCSR658AGP,ENCFF608MDV,fastq_2,ENCFF087CSK,/files/ENCFF660QON/@@download/ENCFF660QON.fastq.gz,a57249c5438b9c1d64c68285930df2a9,fastq/encode/ENCFF660QON.fastq.gz
ENCSR832OGB,ENCFF037ZGC,LEF1,LEF1 ChIP-seq on human K562,ENCLB736UKF,ENCAB442TBN,ENCSR658AGP,ENCFF368UOC,fastq_2,ENCFF850KNY,/files/ENCFF037ZGC/@@download/ENCFF037ZGC.fastq.gz,b14b1e912c2df420cf826730c6956625,fastq/encode/ENCFF037ZGC.fastq.gz
ENCSR835TCD,ENCFF393ANW,eGFP-HDAC8,eGFP-HDAC8 ChIP-seq on human K562,ENCLB824ZRT,ENCAB728YTO,ENCSR578DNH,ENCFF047NSE,fastq_1,ENCFF351UCM,/files/ENCFF393ANW/@@download/ENCFF393ANW.fastq.gz,244572a9eef6a16b35c9d92c3b3454c9,fastq/encode/ENCFF393ANW.fastq.gz
ENCSR835TCD,ENCFF351UCM,eGFP-HDAC8,eGFP-HDAC8 ChIP-seq on human K562,ENCLB824ZRT,ENCAB728YTO,ENCSR578DNH,ENCFF743SMH,fastq_2,ENCFF393ANW,/files/ENCFF351UCM/@@download/ENCFF351UCM.fastq.gz,152ea6050107a90b65bb32a7dad8b658,fastq/encode/ENCFF351UCM.fastq.gz
ENCSR835TCD,ENCFF391EFO,eGFP-HDAC8,eGFP-HDAC8 ChIP-seq on human K562,ENCLB240SJJ,ENCAB728YTO,ENCSR578DNH,ENCFF743SMH,fastq_2,ENCFF493AAY,/files/ENCFF391EFO/@@download/ENCFF391EFO.fastq.gz,4276866089eef9c9fa9ada40b0344eee,fastq/encode/ENCFF391EFO.fastq.gz
ENCSR835TCD,ENCFF493AAY,eGFP-HDAC8,eGFP-HDAC8 ChIP-seq on human K562,ENCLB240SJJ,ENCAB728YTO,ENCSR578DNH,ENCFF047NSE,fastq_1,ENCFF391EFO,/files/ENCFF493AAY/@@download/ENCFF493AAY.fastq.gz,9279c92c15e9e314f48e1468fe354a49,fastq/encode/ENCFF493AAY.fastq.gz
ENCSR851BNE,ENCFF002EIX,MEIS2,MEIS2 ChIP-seq on human K562,ENCLB019HCL,ENCAB962CNL,ENCSR554FDZ,ENCFF002EFA,fastq_2,ENCFF002EIW,/files/ENCFF002EIX/@@download/ENCFF002EIX.fastq.gz,6994222e9a21a9f4eaa8c1507772c447,fastq/encode/ENCFF002EIX.fastq.gz
ENCSR851BNE,ENCFF002EIW,MEIS2,MEIS2 ChIP-seq on human K562,ENCLB019HCL,ENCAB962CNL,ENCSR554FDZ,ENCFF002EFD,fastq_1,ENCFF002EIX,/files/ENCFF002EIW/@@download/ENCFF002EIW.fastq.gz,50e4b47b323961c76f5a8c1c40e58ef3,fastq/encode/ENCFF002EIW.fastq.gz
ENCSR851BNE,ENCFF002EIV,MEIS2,MEIS2 ChIP-seq on human K562,ENCLB028OIZ,ENCAB962CNL,ENCSR554FDZ,ENCFF002EFH,fastq_2,ENCFF002EIU,/files/ENCFF002EIV/@@download/ENCFF002EIV.fastq.gz,8421d3570acc6b44596c78b5d91bc85e,fastq/encode/ENCFF002EIV.fastq.gz
ENCSR851BNE,ENCFF002EIU,MEIS2,MEIS2 ChIP-seq on human K562,ENCLB028OIZ,ENCAB962CNL,ENCSR554FDZ,ENCFF002EFF,fastq_1,ENCFF002EIV,/files/ENCFF002EIU/@@download/ENCFF002EIU.fastq.gz,f631b6d67df779e77d2415a7acff49ea,fastq/encode/ENCFF002EIU.fastq.gz
ENCSR851XLW,ENCFF167GOB,ZNF830,ZNF830 ChIP-seq on human K562,ENCLB166JDU,ENCAB969PZN,ENCSR632PAG,ENCFF502GTS,fastq_2,ENCFF340GSU,/files/ENCFF167GOB/@@download/ENCFF167GOB.fastq.gz,c7ded66dd3eabc3cbf335a44669cb57f,fastq/encode/ENCFF167GOB.fastq.gz
ENCSR851XLW,ENCFF921RGY,ZNF830,ZNF830 ChIP-seq on human K562,ENCLB757HCL,ENCAB969PZN,ENCSR632PAG,ENCFF837MIV,fastq_2,ENCFF502MLY,/files/ENCFF921RGY/@@download/ENCFF921RGY.fastq.gz,de03695ec1ee41430d0f945cd196f830,fastq/encode/ENCFF921RGY.fastq.gz
ENCSR851XLW,ENCFF340GSU,ZNF830,ZNF830 ChIP-seq on human K562,ENCLB166JDU,ENCAB969PZN,ENCSR632PAG,ENCFF498JMO,fastq_1,ENCFF167GOB,/files/ENCFF340GSU/@@download/ENCFF340GSU.fastq.gz,b0c0816279b20f36f5b72b85dccc5082,fastq/encode/ENCFF340GSU.fastq.gz
ENCSR851XLW,ENCFF502MLY,ZNF830,ZNF830 ChIP-seq on human K562,ENCLB757HCL,ENCAB969PZN,ENCSR632PAG,ENCFF259GQA,fastq_1,ENCFF921RGY,/files/ENCFF502MLY/@@download/ENCFF502MLY.fastq.gz,e23178ef4c345e06c67a5c1fff54d678,fastq/encode/ENCFF502MLY.fastq.gz
ENCSR854MCV,ENCFF031RWN,eGFP-IRF1,eGFP-IRF1 ChIP-seq on human K562,ENCLB534ROR,ENCAB728YTO,ENCSR387MCX,ENCFF285JYI,fastq_1,ENCFF031WIT,/files/ENCFF031RWN/@@download/ENCFF031RWN.fastq.gz,721be130b03936f1a65ce1f46c02a6ce,fastq/encode/ENCFF031RWN.fastq.gz
ENCSR854MCV,ENCFF071PWE,eGFP-IRF1,eGFP-IRF1 ChIP-seq on human K562,ENCLB442GMR,ENCAB728YTO,ENCSR387MCX,ENCFF420KFM,fastq_2,ENCFF602NSL,/files/ENCFF071PWE/@@download/ENCFF071PWE.fastq.gz,ce7af8260b3d179bed89bf18f4de75f7,fastq/encode/ENCFF071PWE.fastq.gz
ENCSR854MCV,ENCFF602NSL,eGFP-IRF1,eGFP-IRF1 ChIP-seq on human K562,ENCLB442GMR,ENCAB728YTO,ENCSR387MCX,ENCFF285JYI,fastq_1,ENCFF071PWE,/files/ENCFF602NSL/@@download/ENCFF602NSL.fastq.gz,7cf636d0ec7665659129fcc278c8fb4f,fastq/encode/ENCFF602NSL.fastq.gz
ENCSR854MCV,ENCFF031WIT,eGFP-IRF1,eGFP-IRF1 ChIP-seq on human K562,ENCLB534ROR,ENCAB728YTO,ENCSR387MCX,ENCFF420KFM,fastq_2,ENCFF031RWN,/files/ENCFF031WIT/@@download/ENCFF031WIT.fastq.gz,a33e7ae6e44bfec5645cefa9e75d0469,fastq/encode/ENCFF031WIT.fastq.gz
ENCSR869IUD,ENCFF043SEF,ATF2,ATF2 ChIP-seq on human K562,ENCLB389JVD,ENCAB605GOL,ENCSR554FDZ,ENCFF002EFD,fastq_1,ENCFF780EID,/files/ENCFF043SEF/@@download/ENCFF043SEF.fastq.gz,ba60ffae0df9c5481be352e2c27cc6ac,fastq/encode/ENCFF043SEF.fastq.gz
